intent,datetime,query
reminder/set_reminder,"13:26:reminder/todo,27:39:datetime",remind me to set out trash tonight at 8
reminder/set_reminder,20:28:reminder/todo,remind me about the bathroom
reminder/set_reminder,"10:18:reminder/noun,19:33:datetime",send me a reminder in ten minutes
reminder/set_reminder,19:38:reminder/todo,remind me about my doctors appointment
reminder/set_reminder,"13:31:reminder/todo,32:52:datetime",remind me to work out with Mary next Saturday at 4pm
reminder/set_reminder,"6:14:reminder/noun,18:28:reminder/todo",Add a reminder to do laundry
reminder/set_reminder,"13:32:reminder/todo,33:39:datetime",Remind me of dentist appointment Friday
reminder/set_reminder,"10:18:reminder/noun,19:32:datetime",Give me a reminder in 10 minutes
reminder/set_reminder,17:99:reminder/todo,Please remind me when I am around E 12th street & Bakers corner to drop in deli store for pastramis
reminder/set_reminder,"0:8:reminder/noun,15:22:datetime,23:30:reminder/todo",reminder alarm for 3pm meeting
reminder/set_reminder,"13:26:reminder/todo,27:34:datetime",remind me to set the alarm tonight
reminder/set_reminder,"6:14:reminder/noun,18:30:reminder/todo",Add a reminder to pick up kids
reminder/set_reminder,13:25:reminder/todo,remind me to buy pet food
reminder/set_reminder,"6:14:reminder/noun,22:41:reminder/todo",Set a reminder for my parents anniversary
reminder/set_reminder,"14:32:reminder/todo,33:47:datetime",Remind me the dragon cake is due Tuesday at 8am
reminder/set_reminder,"13:20:reminder/todo,21:26:datetime",Remind me to get gas today
reminder/set_reminder,"4:12:reminder/noun,16:35:reminder/todo",Add reminder to check all reminders
reminder/set_reminder,22:68:reminder/todo,Will you remind me to pick up some ice cream when we go to the store
reminder/set_reminder,"16:24:datetime,25:45:reminder/todo",Remind me of my 10:00 am doctor's appointment
reminder/set_reminder,13:26:reminder/todo,remind me of all my events
reminder/set_reminder,"15:23:reminder/noun,27:36:reminder/todo",Set a repeated reminder to go to bed
reminder/set_reminder,"15:23:datetime,27:42:reminder/todo",Remind me that tomorrow is out anniversary
reminder/set_reminder,"19:29:reminder/todo,30:36:datetime",Remind me about my to-do list at 3pm
reminder/set_reminder,13:37:reminder/todo,remind me to set an alarm for the gym
reminder/set_reminder,16:26:datetime,remind me again in an hour
reminder/set_reminder,"13:26:reminder/todo,27:37:datetime",Remind me to turn the oven on at 4 pm
reminder/set_reminder,"16:22:reminder/todo,23:27:datetime",remind me about soccer at 5
reminder/set_reminder,"13:34:reminder/todo,35:45:datetime",Remind me of my doctor appointment on Tuesday
reminder/set_reminder,13:31:reminder/todo,Remind me to turn off the stove in 11 min
reminder/set_reminder,"10:24:reminder/todo,25:34:datetime",Remind me my appointment on Monday
reminder/set_reminder,"4:12:reminder/noun,16:37:reminder/todo",Add reminder to review alarm settings
reminder/set_reminder,"17:25:reminder/todo,26:34:datetime",remind me of the vet appt tomorrow
reminder/set_reminder,"4:12:reminder/noun,17:26:reminder/todo",add reminder for shoe sale
reminder/set_reminder,"5:9:reminder/todo,17:21:datetime,22:30:reminder/noun,31:39:datetime","Add ""pens"" to my 5 pm reminder tomorrow"
reminder/set_reminder,"6:14:reminder/noun,18:30:reminder/noun,31:38:datetime",add a reminder to get the kids at 5 pm
reminder/set_reminder,"6:14:reminder/noun,18:31:reminder/todo",Add a reminder to get new tires
reminder/set_reminder,"20:44:reminder/todo,45:55:datetime",Remind me about the orthodontist appointment next month
reminder/set_reminder,"4:12:reminder/noun,17:21:reminder/todo",Add reminder for bank
reminder/set_reminder,13:44:reminder/todo,Remind me to schedule my dentist appointment
reminder/set_reminder,"19:37:reminder/todo,38:60:datetime",remind me about my doctor appointment two days ahead of time
reminder/set_reminder,"13:39:reminder/todo,40:59:datetime",Remind me to pick-up bagels from Panera at 6:30 am tomorrow
reminder/set_reminder,"20:34:reminder/todo,35:50:datetime",Remind me about the Argentina game tomorrow at 7pm
reminder/set_reminder,"6:14:reminder/noun,18:57:reminder/todo",Add a reminder to pick up my prescription on the way home
reminder/set_reminder,"22:34:reminder/todo,35:39:datetime",Remind me that I have dinner plans at 8
reminder/set_reminder,"0:8:reminder/noun,9:20:datetime",Reminder at midnight
reminder/set_reminder,"13:46:reminder/todo,47:51:datetime",remind me to stop at the store on the way home at 4
reminder/set_reminder,"16:27:reminder/todo,28:43:datetime",Remind me of my appointment at 8AM tomorrow
reminder/set_reminder,"4:12:reminder/noun,16:35:reminder/todo,36:42:datetime",Add reminder to go grocery shopping Friday
reminder/set_reminder,"4:12:reminder/noun,16:27:reminder/todo",Add reminder to get diapers
reminder/set_reminder,"10:24:reminder/todo,25:34:datetime",Remind me my appointment on Monday
reminder/set_reminder,"16:26:reminder/todo,27:35:datetime",Remind me about this email tomorrow
reminder/set_reminder,"16:36:reminder/todo,37:52:datetime",remind me about Kayden's appointment tomorrow at 4pm
reminder/set_reminder,"13:25:reminder/todo,26:39:datetime",Remind me to set an alarm in 30 minutes
reminder/set_reminder,"19:26:reminder/todo,27:33:datetime",Remind me I have a meeting at 4pm
reminder/set_reminder,"16:27:reminder/todo,28:44:datetime",Remind me of my appointment tomorrow at 9 am
reminder/set_reminder,17:26:reminder/todo,remind myself to buy bread
reminder/set_reminder,16:32:reminder/todo,Remind me of my next appointment
reminder/set_reminder,"6:14:reminder/noun,19:29:reminder/todo,30:34:reminder/reminder_modifier,35:51:datetime",Add a reminder for blood work from Wednesday at 9am
reminder/set_reminder,"13:32:reminder/todo,33:51:datetime",remind me of dentist appointment 2 weeks from today
reminder/set_reminder,"20:35:reminder/todo,36:57:datetime",Remind me about the Farmer's Market this Saturday morning
reminder/set_reminder,"10:18:datetime,25:59:reminder/todo",Remind me tomorrow of my 5pm doctor's appointment on Friday
reminder/set_reminder,"17:43:reminder/todo,44:52:datetime",Please remind me what time the movie starts tomorrow
reminder/set_reminder,"10:25:datetime,40:66:reminder/todo",Remind me tomorrow at 9am that I have a doctor appointment at noon
reminder/set_reminder,13:27:reminder/todo,remind me of mom's birthday
reminder/set_reminder,13:26:reminder/todo,remind me to take medicine
reminder/set_reminder,"10:25:datetime,35:69:reminder/todo",Remind me on Monday night about my Tuesday morning doctor appointment
reminder/set_reminder,"19:29:reminder/todo,30:42:datetime",remind me about my chem paper this weekend
reminder/set_reminder,"16:30:reminder/todo,31:37:datetime",remind to me to brush my teeth at 7pm
reminder/set_reminder,"4:12:reminder/noun,16:43:reminder/todo,44:53:datetime",Add reminder to send flowers to grandmother next week for birthday
reminder/set_reminder,"16:31:reminder/todo,32:45:datetime",Remind me of my eye appointment today at 2 pm
reminder/set_reminder,"13:25:reminder/todo,26:33:datetime",Remind me to set an alarm at 4 pm before I take a nap
reminder/set_reminder,"6:14:reminder/noun,15:28:datetime",add a reminder for 2pm today
reminder/set_reminder,17:41:reminder/todo,remind me of the deadline for the project
reminder/set_reminder,13:30:reminder/todo,remind me to shut off my alarm
reminder/set_reminder,"13:21:reminder/todo,22:39:datetime",remind me to call out at 5 a.a tomorrow
reminder/set_reminder,10:18:reminder/noun,Add a new reminder
reminder/set_reminder,"10:22:datetime,28:55:reminder/todo",Remind me Friday night that Sunday is the Church picnic
reminder/set_reminder,"16:29:reminder/todo,30:47:datetime",remind me of my physical exam on Saturday at 10
reminder/set_reminder,"4:12:reminder/noun,17:31:reminder/todo,32:40:reminder/recurring_period,41:48:datetime",set reminder for work form home everyday at 6 pm
reminder/set_reminder,13:39:reminder/todo,remind me to request my day off of work
reminder/set_reminder,"19:37:reminder/todo,38:50:datetime",Remind me about my doctor appointment next Tuesday
reminder/set_reminder,30:46:reminder/todo,Please remind me for the next business meeting
reminder/set_reminder,19:39:reminder/todo,Remind me about my doctor's appointment
reminder/set_reminder,"16:39:reminder/todo,40:50:datetime",Remind me of my daughter's science test on Tuesday
reminder/set_reminder,"19:29:reminder/todo,30:34:datetime",remind me that the game is on at 7
reminder/set_reminder,20:43:reminder/todo,"Alexa, remind me to order the birthday cake"
reminder/set_reminder,8:21:reminder/todo,Need to pick up bread remind me
reminder/set_reminder,"4:12:reminder/noun,16:41:reminder/todo,42:49:datetime",add reminder to pick up pizza on way home tonight
reminder/set_reminder,"6:14:reminder/noun,18:64:reminder/todo",Add a reminder to pick up dry cleaning on the way home from work
reminder/set_reminder,"13:27:reminder/todo,28:35:datetime",Remind me to shop groceries tonight
reminder/set_reminder,"6:14:reminder/noun,19:39:reminder/todo",Add a reminder for getting paper towels
reminder/set_reminder,"13:39:reminder/todo,40:56:datetime",Remind me to change dentist appointment tomorrow morning
reminder/set_reminder,"7:13:datetime,20:39:reminder/todo",Remind at 8pm me to watch Power tonight
reminder/set_reminder,"13:30:reminder/todo,31:39:datetime",Remind me to turn off my alarm tomorrow
reminder/set_reminder,7:15:reminder/noun,Repeat reminder
reminder/set_reminder,13:65:reminder/todo,Remind me to buy almond milk at the gas station on 11th and South
reminder/set_reminder,"13:34:reminder/todo,35:47:datetime",Remind me to take my dog on a walk this evening
reminder/set_reminder,10:36:reminder/todo,Remind me when Game of Thrones is on
reminder/set_reminder,"26:37:reminder/todo,38:45:datetime",Remind me that there is a school play tonight
reminder/set_reminder,"13:33:reminder/todo,34:58:datetime",remind me to set my alarm for 8am tomorrow morning at 10pm
reminder/set_reminder,"13:33:reminder/todo,34:47:datetime",remind me to set a doctor appoint for this week
reminder/set_reminder,"23:42:reminder/todo,43:56:datetime",remind me to cancel my doctors appointment for Wednesday
reminder/set_reminder,"9:17:reminder/noun,21:34:reminder/todo",set up a reminder to buy groceries
reminder/set_reminder,"10:18:reminder/noun,19:36:datetime",Add a new reminder for 9 AM tomorrow
reminder/set_reminder,16:40:reminder/todo,Remind me of my mother-in-law's birthday
reminder/set_reminder,"16:27:reminder/todo,28:43:datetime",remind me of my appointment tomorrow at 4pm
reminder/set_reminder,13:22:reminder/todo,remind me to set alarm
reminder/set_reminder,13:21:reminder/todo,Remind me to buy soda
reminder/set_reminder,"12:21:reminder/noun,22:33:datetime",push todays reminders to tomorrow
reminder/set_reminder,"10:20:datetime,24:55:reminder/todo",Remind me at 11:30am to give the dog his heartworm pill
reminder/set_reminder,"17:34:reminder/todo,35:54:datetime",Remind me of the blood work I need on Thursday morning
reminder/set_reminder,"12:22:reminder/recurring_period,26:33:reminder/todo",remind me a day before my dr appt
reminder/set_reminder,"15:39:reminder/todo,40:49:datetime",Remind me that Christmas is on a Monday this year
reminder/set_reminder,"13:20:reminder/todo,21:32:datetime",remind me of Dr appt Wed at 4:15
reminder/set_reminder,"13:28:reminder/todo,29:40:datetime",remind me to go to the store before 7 pm
reminder/set_reminder,"16:34:reminder/todo,35:44:datetime",Remind me of my doctor appointment next week
reminder/set_reminder,"4:12:reminder/noun,13:27:datetime,28:47:reminder/reference",set reminder for 15 minutes before next meeting
reminder/set_reminder,6:14:reminder/noun,Add a reminder
reminder/set_reminder,"13:29:reminder/todo,30:39:reminder/recurring_period,40:47:datetime",remind me to take my medicine every day at 10am
reminder/set_reminder,"6:14:reminder/noun,18:31:reminder/todo",Add a reminder to dentist visit 2 days in advance
reminder/set_reminder,"13:51:reminder/todo,52:60:datetime",Remind me of the address to my doctor's appointment at 10 am
reminder/set_reminder,"16:28:reminder/todo,29:45:datetime",Remind me about my interview on Wed. at 11 am
reminder/set_reminder,"13:25:reminder/todo,26:40:datetime",remind me my grocery list at 7pm tonight
reminder/set_reminder,13:51:reminder/todo,remind me to buy coffee next time i go to the store
